label,text
ham,Hey... What time is your driving on fri? We go for evaluation on fri?
ham,I'm leaving my house now...
ham,Is there coming friday is leave for pongal?do you get any news from your work place.
spam,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05
ham,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenåÕt sent u 1 in ages started driving so stay off roads!RVx
ham,Good Morning my Dear........... Have a great &amp; successful day.
ham,Ok lor...
ham,Check with nuerologist.
ham,Ugh. Gotta drive back to sd from la. My butt is sore.
ham,WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
ham,She went to attend another two rounds today..but still did't reach home..
ham,I can send you a pic if you like :)
ham,"Sorry, I'll call later"
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
ham,I'm okay. Chasing the dream. What's good. What are you doing next.
ham,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired
ham,I wont do anything de.
ham,Whens your radio show?
ham,Why i come in between you people
ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
ham,Men like shorter ladies. Gaze up into his eyes.
ham,K.k:)when are you going?
ham,Ya even those cookies have jelly on them
ham,Lol alright i was thinkin that too haha
ham,Yes there were many sweets
ham,ÌÏ all write or wat..
ham,Ok then i'll let him noe later n ask him call u tmr...
ham,Hmm ill have to think about it... ok you're forgiven! =D
ham,Yeah my usual guy's out of town but there're definitely people around I know
ham,The new deus ex game comin early next yr
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
ham,"Didn't try, g and I decided not to head out"
ham,Honey boo I'm missing u.
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,"I call you later, don't have network. If urgnt, sms me."
ham,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!"
ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
ham,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)"
ham,ÌÏ mean it's confirmed... I tot they juz say oni... Ok then... 
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
spam,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611
ham,Same. Wana plan a trip sometme then
ham,She.s find. I sent you an offline message to know how anjola's now.
ham,"Sure thing big man. i have hockey elections at 6, shouldn‰Û÷t go on longer than an hour though"
ham,So i asked how's anthony. Dad. And your bf
spam,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? THIS MSG IS FREE RECD MSGS 150P INC VAT 2 CANCEL TEXT STOP
spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
ham,C movie is juz last minute decision mah. Juz watch 2 lar but i tot Ì_ not interested.
ham,I have no money 4 steve mate! !
ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
ham,\Si.como no?!listened2the plaid album-quite gd&the new air1 which is hilarious-also boughtåÓbraindanceåÓa comp.ofstuff on aphexåÕs ;abel
ham,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
spam,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603"
ham,"This is one of the days you have a billion classes, right?"
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
ham,thanks for the temales it was wonderful. Thank. Have a great week.
ham,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
ham,I though we shd go out n have some fun so bar in town or something ‰ÛÒ sound ok?
ham,Do you know when the result.
ham,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
ham,No go. No openings for that room 'til after thanksgiving without an upcharge.
ham,"Nothing, i got msg frm tht unknown no.."
ham,And of course you should make a stink!
ham,I like to think there's always the possibility of being in a pub later.
ham,Ugh fuck it I'm resubbing to eve
ham,Wat u doing there?
ham,"Ha. You don‰Û÷t know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
ham,"Erm ‰Û_ ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
spam,Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
ham,"Just making dinner, you ?"
ham,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
spam,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML"
ham,Hahaha..use your brain dear
ham,He remains a bro amongst bros
ham,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) 
ham,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
ham,"Not for possession, especially not first offense"
ham,Ok lor.
ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management"
ham,R Ì_ comin back for dinner?
ham,"Sorry, I'll call later"
ham,Ok c Ì_ then.
ham,But if she.s drinkin i'm ok.
ham,Well. Balls. Time to make calls
ham,S....s...india going to draw the series after many years in south african soil..
ham,I dont have i shall buy one dear
spam,"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p"
ham,Every day i use to sleep after  &lt;#&gt;  so only.
ham,"Playin space poker, u?"
ham,Hi..i got the money da:)
ham,What's nannys address?
ham,No plans yet. What are you doing ?
ham,WHO ARE YOU SEEING?
ham,Where is that one day training:-)
ham,"says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
spam,FreeMsg>FAV XMAS TONES!Reply REAL
ham,Am going to take bath ill place the key in window:-)
ham,Aiya we discuss later lar... Pick Ì_ up at 4 is it?
ham,I'm hungry buy smth home...
ham,Boo what time u get out? U were supposed to take me shopping today. :(
ham,"Aight, I'll ask a few of my roommates"
ham,&lt;#&gt;  am I think? Should say on syllabus
ham,Yep. I do like the pink furniture tho.
ham,"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff. "
ham,Where can download clear movies. Dvd copies.
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
ham,I'm ok. Will do my part tomorrow
ham,Where do you need to go to get it?
ham,U wan 2 haf lunch i'm in da canteen now.
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V"
ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
ham,Yup...
spam,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
ham,Yay can't wait to party together!
ham,"That day Ì_ say Ì_ cut ur hair at paragon, is it called hair sense? Do Ì_ noe how much is a hair cut? "
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
ham,That's one of the issues but california is okay. No snow so its manageable
ham,Dunno lei... I might b eatin wif my frens... If Ì_ wan to eat then i wait 4 Ì_ lar
ham,Havent shopping now lor i juz arrive only
ham,I'm awake oh. What's up.
ham,Ok then i will come to ur home after half an hour
ham,"Pls send me a comprehensive mail about who i'm paying, when and how much."
ham,Today my system sh get ready.all is well and i am also in the deep well
ham,Hi da:)how is the todays class?
ham,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
ham,Now i'm going for lunch.
ham,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
ham,Shopping? Eh ger i toking abt syd leh...Haha
ham,‰Û_ and don‰Û÷t worry we‰Û÷ll have finished by march ‰Û_ ish!
ham,That's y i said it's bad dat all e gals know u... Wat u doing now?
ham,"That's fine, have him give me a call if he knows what he wants or has any questions"
ham,Be happy there. I will come after noon
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already ‰Û_
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net å£1.50pm approx 3mins
ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham,I am literally in bed and have been up for like  &lt;#&gt;  hours
ham,Argh why the fuck is nobody in town ;_;
ham,Hmmm.still we dont have opener?
ham,"Hey elaine, is today's meeting still on?"
ham,Oh ho. Is this the first time u use these type of words
spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
ham,Yo! Howz u? girls never rang after india. L
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
ham,Wah... Okie okie... Muz make use of e unlimited... Haha... 
ham,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"""
ham,"Sorry, I'll call later  &lt;#&gt; mins"
ham,Hi where you. You in home or calicut?
ham,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT"
ham,"Cool, text me when you're parked"
ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.
ham,they released another Italian one today and it has a cosign option
ham,Lol they were mad at first but then they woke up and gave in.
ham,Oh ok.. Wat's ur email?
ham,When're you guys getting back? G said you were thinking about not staying for mcr
spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX å£1.50
ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?
ham,Gokila is talking with you aha:)
spam,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! 
ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? "
